,Христиане,Христиане,Мусульмане,Мусульмане,Буддисты,Буддисты,Иудеи/евреи,Иудеи/евреи,Атеисты,Атеисты,Другое,Другое
,Мужчины,Женщины,Мужчины,Женщины,Мужчины,Женщины,Мужчины,Женщины,Мужчины,Женщины,Мужчины,Женщины
18,0.008135013166799324,0.010238895882350874,0.025396825396825334,0.012698412698412667,0.027210884353741464,0.013605442176870732,0.0,0.0,0.032755705832628865,0.024020850943927835,0.022269718698290076,0.014409817981246518
19,0.008135013166799324,0.010238895882350874,0.025396825396825334,0.012698412698412667,0.027210884353741464,0.013605442176870732,0.0,0.0,0.032755705832628865,0.024020850943927835,0.022269718698290076,0.014409817981246518
20,0.008135013166799324,0.010238895882350874,0.025396825396825334,0.012698412698412667,0.027210884353741464,0.013605442176870732,0.0,0.0,0.032755705832628865,0.024020850943927835,0.022269718698290076,0.014409817981246518
21,0.008135013166799324,0.010238895882350874,0.025396825396825334,0.012698412698412667,0.027210884353741464,0.013605442176870732,0.0,0.0,0.032755705832628865,0.024020850943927835,0.022269718698290076,0.014409817981246518
22,0.008135013166799324,0.010238895882350874,0.025396825396825334,0.012698412698412667,0.027210884353741464,0.013605442176870732,0.0,0.0,0.032755705832628865,0.024020850943927835,0.022269718698290076,0.014409817981246518
23,0.008135013166799324,0.010238895882350874,0.025396825396825334,0.012698412698412667,0.027210884353741464,0.013605442176870732,0.0,0.0,0.032755705832628865,0.024020850943927835,0.022269718698290076,0.014409817981246518
24,0.008135013166799324,0.010238895882350874,0.025396825396825334,0.012698412698412667,0.027210884353741464,0.013605442176870732,0.0,0.0,0.032755705832628865,0.024020850943927835,0.022269718698290076,0.014409817981246518
25,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
26,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
27,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
28,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
29,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
30,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
31,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
32,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
33,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
34,0.00782995017304432,0.00985493728676268,0.015555555555555533,0.007777777777777766,0.019047619047619,0.0095238095238095,0.0,0.0,0.014053254437869787,0.010305719921104512,0.013947876447876404,0.009025096525096496
35,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
36,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
37,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
38,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
39,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
40,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
41,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
42,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
43,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
44,0.009965391129329175,0.012542647455879826,0.008888888888888866,0.004444444444444433,0.009523809523809466,0.004761904761904733,0.0,0.0,0.008136094674556211,0.005966469428007888,0.011486486486486473,0.007432432432432423
45,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
46,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
47,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
48,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
49,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
50,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
51,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
52,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
53,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
54,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
55,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
56,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
57,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
58,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
59,0.006738502573165404,0.008481218755880596,0.010370370370370332,0.005185185185185166,0.012698412698412667,0.006349206349206334,0.0,0.0,0.0034516765285995572,0.0025312294543063424,0.0071106821106821025,0.004601029601029595
60,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
61,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
62,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
63,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
64,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
65,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
66,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
67,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
68,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
69,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
70,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
71,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
72,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
73,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
74,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
75,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
76,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
77,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
78,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
79,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
80,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
81,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
82,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
83,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
84,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
85,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
86,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
87,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
88,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
89,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
90,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
91,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
92,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
93,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
94,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
95,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
96,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
97,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
98,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
99,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
100,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
